,source_desc,sector_desc,group_desc,commodity_desc,class_desc,prodn_practice_desc,util_practice_desc,statisticcat_desc,unit_desc,short_desc,domain_desc,domaincat_desc,agg_level_desc,state_ansi,state_fips_code,state_alpha,state_name,asd_code,asd_desc,county_ansi,county_code,county_name,region_desc,zip_5,watershed_code,watershed_desc,congr_district_code,country_code,country_name,location_desc,year,freq_desc,begin_code,end_code,reference_period_desc,week_ending,load_time,Value,CV (%)
9238,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1998,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,40.0,
9239,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1998,ANNUAL,0,0,YEAR - AUG FORECAST,,2012-01-01 00:00:00.000,45.0,
9240,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1998,ANNUAL,0,0,YEAR - NOV FORECAST,,2012-01-01 00:00:00.000,40.0,
9241,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1998,ANNUAL,0,0,YEAR - OCT FORECAST,,2012-01-01 00:00:00.000,40.0,
9242,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1998,ANNUAL,0,0,YEAR - SEP FORECAST,,2012-01-01 00:00:00.000,40.0,
9243,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1997,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,95.0,
9244,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1997,ANNUAL,0,0,YEAR - AUG FORECAST,,2012-01-01 00:00:00.000,95.0,
9245,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1997,ANNUAL,0,0,YEAR - NOV FORECAST,,2012-01-01 00:00:00.000,100.0,
9246,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1997,ANNUAL,0,0,YEAR - OCT FORECAST,,2012-01-01 00:00:00.000,100.0,
9247,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1997,ANNUAL,0,0,YEAR - SEP FORECAST,,2012-01-01 00:00:00.000,100.0,
9248,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1996,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,79.0,
9249,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1996,ANNUAL,0,0,YEAR - AUG FORECAST,,2012-01-01 00:00:00.000,75.0,
9250,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1996,ANNUAL,0,0,YEAR - NOV FORECAST,,2012-01-01 00:00:00.000,75.0,
9251,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1996,ANNUAL,0,0,YEAR - OCT FORECAST,,2012-01-01 00:00:00.000,75.0,
9252,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1996,ANNUAL,0,0,YEAR - SEP FORECAST,,2012-01-01 00:00:00.000,75.0,
9253,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1995,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,91.0,
9254,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1995,ANNUAL,0,0,YEAR - AUG FORECAST,,2012-01-01 00:00:00.000,85.0,
9255,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1995,ANNUAL,0,0,YEAR - NOV FORECAST,,2012-01-01 00:00:00.000,91.0,
9256,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1995,ANNUAL,0,0,YEAR - OCT FORECAST,,2012-01-01 00:00:00.000,89.0,
9257,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1995,ANNUAL,0,0,YEAR - SEP FORECAST,,2012-01-01 00:00:00.000,89.0,
9258,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1994,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,85.0,
9259,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1994,ANNUAL,0,0,YEAR - AUG FORECAST,,2012-01-01 00:00:00.000,69.0,
9260,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1994,ANNUAL,0,0,YEAR - NOV FORECAST,,2012-01-01 00:00:00.000,75.0,
9261,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1994,ANNUAL,0,0,YEAR - OCT FORECAST,,2012-01-01 00:00:00.000,75.0,
9262,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1994,ANNUAL,0,0,YEAR - SEP FORECAST,,2012-01-01 00:00:00.000,69.0,
9263,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1993,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,40.0,
9264,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1993,ANNUAL,0,0,YEAR - AUG FORECAST,,2012-01-01 00:00:00.000,40.0,
9265,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1993,ANNUAL,0,0,YEAR - NOV FORECAST,,2012-01-01 00:00:00.000,38.0,
9266,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1993,ANNUAL,0,0,YEAR - OCT FORECAST,,2012-01-01 00:00:00.000,38.0,
9267,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1993,ANNUAL,0,0,YEAR - SEP FORECAST,,2012-01-01 00:00:00.000,35.0,
9268,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1992,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,88.0,
9269,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1992,ANNUAL,0,0,YEAR - AUG FORECAST,,2012-01-01 00:00:00.000,83.0,
9270,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1992,ANNUAL,0,0,YEAR - NOV FORECAST,,2012-01-01 00:00:00.000,88.0,
9271,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1992,ANNUAL,0,0,YEAR - OCT FORECAST,,2012-01-01 00:00:00.000,86.0,
9272,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1992,ANNUAL,0,0,YEAR - SEP FORECAST,,2012-01-01 00:00:00.000,83.0,
9273,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1991,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,85.0,
9274,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1991,ANNUAL,0,0,YEAR - AUG FORECAST,,2012-01-01 00:00:00.000,88.0,
9275,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1991,ANNUAL,0,0,YEAR - NOV FORECAST,,2012-01-01 00:00:00.000,88.0,
9276,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1991,ANNUAL,0,0,YEAR - OCT FORECAST,,2012-01-01 00:00:00.000,88.0,
9277,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1991,ANNUAL,0,0,YEAR - SEP FORECAST,,2012-01-01 00:00:00.000,88.0,
9278,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1990,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,48.0,
9279,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1990,ANNUAL,0,0,YEAR - AUG FORECAST,,2012-01-01 00:00:00.000,48.0,
9280,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1990,ANNUAL,0,0,YEAR - NOV FORECAST,,2012-01-01 00:00:00.000,50.0,
9281,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1990,ANNUAL,0,0,YEAR - OCT FORECAST,,2012-01-01 00:00:00.000,50.0,
9282,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1990,ANNUAL,0,0,YEAR - SEP FORECAST,,2012-01-01 00:00:00.000,50.0,
9283,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1989,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,91.0,
9284,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1989,ANNUAL,0,0,YEAR - AUG FORECAST,,2012-01-01 00:00:00.000,90.0,
9285,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1989,ANNUAL,0,0,YEAR - NOV FORECAST,,2012-01-01 00:00:00.000,90.0,
9286,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1989,ANNUAL,0,0,YEAR - OCT FORECAST,,2012-01-01 00:00:00.000,85.0,
9287,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1989,ANNUAL,0,0,YEAR - SEP FORECAST,,2012-01-01 00:00:00.000,90.0,
9288,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1988,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,58.0,
9289,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1988,ANNUAL,0,0,YEAR - AUG FORECAST,,2012-01-01 00:00:00.000,55.0,
9290,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1988,ANNUAL,0,0,YEAR - NOV FORECAST,,2012-01-01 00:00:00.000,55.0,
9291,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1988,ANNUAL,0,0,YEAR - OCT FORECAST,,2012-01-01 00:00:00.000,55.0,
9292,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1988,ANNUAL,0,0,YEAR - SEP FORECAST,,2012-01-01 00:00:00.000,55.0,
9293,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1987,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,78.0,
9294,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1987,ANNUAL,0,0,YEAR - AUG FORECAST,,2012-01-01 00:00:00.000,86.0,
9295,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1987,ANNUAL,0,0,YEAR - NOV FORECAST,,2012-01-01 00:00:00.000,80.0,
9296,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1987,ANNUAL,0,0,YEAR - OCT FORECAST,,2012-01-01 00:00:00.000,80.0,
9297,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,45.0,45,SC,SOUTH CAROLINA,,,,,,,,0,,,9000,UNITED STATES,SOUTH CAROLINA,1987,ANNUAL,0,0,YEAR - SEP FORECAST,,2012-01-01 00:00:00.000,80.0,
