asap1_id,name1,,name1_shr,asap0_id,name0,name0_shr,rs_m_s,rs_m_e,rs2_m_s,rs2_m_e,,
482,Attiki,,Attiki,54,Greece,Greece,,,,,,
483,Dytiki Ellada,,Dytiki Ellada,54,Greece,Greece,,,,,,
1083,Dytiki Makedonia,,Dytiki Makedonia,54,Greece,Greece,,,,,,
55,Ionioi Nisoi,,Ionioi Nisoi,54,Greece,Greece,,,,,,
1061,Ipeiros,,Ipeiros,54,Greece,Greece,,,,,,
1085,Kentriki Makedonia,,Kentriki M.,54,Greece,Greece,,,,,,
484,Kriti,,Kriti,54,Greece,Greece,,,,,,
3,Notio Aigaio,,Notio Aigaio,54,Greece,Greece,,,,,,
1086,Peloponnisos,,Peloponnisos,54,Greece,Greece,,,,,,
1089,Sterea Ellada,,Sterea Ellada,54,Greece,Greece,,,,,,
475,Thessalia,,Thessalia,54,Greece,Greece,,,,,,
1074,Voreio Aigaio,,Voreio Aigaio,54,Greece,Greece,,,,,,
1091,Nordgronland,,Nordgronland,26,Greenland,Greenland,,,,,,
7,Ostgronland,,Ostgronland,26,Greenland,Greenland,,,,,,
1093,Vestgronland,,Vestgronland,26,Greenland,Greenland,,,,,,
310,Grenada,,Grenada,24,Grenada,Grenada,,,,,,
352,Guadeloupe,,Guadeloupe,3,Guadeloupe,Guadeloupe,,,,,,
356,Guam,,Guam,28,Guam,Guam,,,,,,
10096,Central Area,,Central Area,117,Guatemala,Guatemala,,,,,,
10099,Eastern Area,,Eastern Area,117,Guatemala,Guatemala,,,,,,
10094,Huehuetenango,,Huehuetenango,117,Guatemala,Guatemala,,,,,,
10095,Izabal,,Izabal,117,Guatemala,Guatemala,,,,,,
10097,Motagua Valley,,Motagua Valley,117,Guatemala,Guatemala,,,,,,
10101,Pet├⌐n,,Pet├⌐n,117,Guatemala,Guatemala,,,,,,
10100,Quich├⌐,,Quich├⌐,117,Guatemala,Guatemala,,,,,,
10098,Southern Area,,Southern Area,117,Guatemala,Guatemala,,,,,,
10102,Alta y Baja Verapaz,,Verapaz,117,Guatemala,Guatemala,,,,,,
10103,Western Highlands,,Western,117,Guatemala,Guatemala,,,,,,
2286,Boke,,Boke,193,Guinea,Guinea,,,,,,
291,Conakry,,Conakry,193,Guinea,Guinea,,,,,,
1956,Faranah,,Faranah,193,Guinea,Guinea,,,,,,
1959,Kankan,,Kankan,193,Guinea,Guinea,,,,,,
1962,Kindia,,Kindia,193,Guinea,Guinea,,,,,,
1954,Labe,,Labe,193,Guinea,Guinea,,,,,,
2287,Mamou,,Mamou,193,Guinea,Guinea,,,,,,
2288,Nzerekore,,Nzerekore,193,Guinea,Guinea,,,,,,
1112,Bafata,,Bafata,180,Guinea-Bissau,Guinea-Bissau,,,,,,
225,Biombo,,Biombo,180,Guinea-Bissau,Guinea-Bissau,,,,,,
493,Cacheu,,Cacheu,180,Guinea-Bissau,Guinea-Bissau,,,,,,
1114,Gabu,,Gabu,180,Guinea-Bissau,Guinea-Bissau,,,,,,
1111,Oio,,Oio,180,Guinea-Bissau,Guinea-Bissau,,,,,,
4,Quinara,,Quinara,180,Guinea-Bissau,Guinea-Bissau,,,,,,
421,Tombali,,Tombali,180,Guinea-Bissau,Guinea-Bissau,,,,,,
1115,Barima Waini (region N┬░1),,Barima Waini,113,Guyana,Guyana,,,,,,
490,Cuyuni/mazaruni (region N┬░7),,Cuyuni,113,Guyana,Guyana,,,,,,
1118,Demerara Mahaica (region N┬░4),,Demerara Mahaica,113,Guyana,Guyana,,,,,,
1117,East Berbice/corentyne (region N┬░6),,East Berbice,113,Guyana,Guyana,,,,,,
1110,Essequibo Islands/west Demerara (region N┬░3),,Essequibo,113,Guyana,Guyana,,,,,,
1120,Mahaica Berbice (region N┬░5),,Mahaica Berbice,113,Guyana,Guyana,,,,,,
1121,Pomeroon/supenaam (region N┬░2,,Pomeroon,113,Guyana,Guyana,,,,,,
494,Potaro/siparuni (region N┬░8),,Potaro,113,Guyana,Guyana,,,,,,
1122,Upper Demerara/berbice (region N┬░10),,Upper Demerara,113,Guyana,Guyana,,,,,,
1090,Upper Takutu/upper Essequibo (region N┬░9),,Upper Takutu,113,Guyana,Guyana,,,,,,
10085,Artibonite,,Artibonite,68,Haiti,Haiti,,,,,,
10086,Centre,,Centre,68,Haiti,Haiti,,,,,,
10079,Grande Anse,,Grande Anse,68,Haiti,Haiti,,,,,,
10083,Nippes,,Nippes,68,Haiti,Haiti,,,,,,
10088,Nord,,Nord,68,Haiti,Haiti,,,,,,
10080,Nord Est,,Nord Est,68,Haiti,Haiti,,,,,,
10081,Nord Ouest,,Nord Ouest,68,Haiti,Haiti,,,,,,
10082,Ouest,,Ouest,68,Haiti,Haiti,,,,,,
10087,Sud,,Sud,68,Haiti,Haiti,,,,,,
10084,Sud Est,,Sud Est,68,Haiti,Haiti,,,,,,
332,Heard Island and McDonald Islands,,Heard Island,34,Heard Island and McDonald Islands,Heard Island,,,,,,
1125,Atlantida,,Atlantida,100,Honduras,Honduras,,,,,,
1127,Choluteca,,Choluteca,100,Honduras,Honduras,,,,,,
1130,Colon,,Colon,100,Honduras,Honduras,,,,,,
1131,Comayagua,,Comayagua,100,Honduras,Honduras,,,,,,
1134,Copan,,Copan,100,Honduras,Honduras,,,,,,
53,Cortes,,Cortes,100,Honduras,Honduras,,,,,,
1135,Francisco Morazan,,F. Morazan,100,Honduras,Honduras,,,,,,
487,Gracias A Dios,,Gracias A Dios,100,Honduras,Honduras,,,,,,
1139,Intibuca,,Intibuca,100,Honduras,Honduras,,,,,,
1142,La Paz,,La Paz,100,Honduras,Honduras,,,,,,
1145,Lempira,,Lempira,100,Honduras,Honduras,,,,,,
1137,Ocotepeque,,Ocotepeque,100,Honduras,Honduras,,,,,,
1123,Olancho,,Olancho,100,Honduras,Honduras,,,,,,
1148,Paraiso,,Paraiso,100,Honduras,Honduras,,,,,,
1149,Santa Barbara,,Santa Barbara,100,Honduras,Honduras,,,,,,
1152,Valle,,Valle,100,Honduras,Honduras,,,,,,
1141,Yoro,,Yoro,100,Honduras,Honduras,,,,,,
341,Hong Kong,,Hong Kong,65,Hong Kong,Hong Kong,,,,,,
10111,├ëszak-Alf├╢ld,,├ëszak-Alf├╢ld,107,Hungary,Hungary,,,,,,
10112,├ëszak-Magyarorsz├íg,,├ëszak-Magyar.,107,Hungary,Hungary,,,,,,
10109,D├⌐l-Alf├╢ld,,D├⌐l-Alf├╢ld,107,Hungary,Hungary,,,,,,
10107,D├⌐l-Dun├ínt├║l,,D├⌐l-Dun├ínt├║l,107,Hungary,Hungary,,,,,,
10108,K├╢z├⌐p-Dun├ínt├║l,,K├╢z├⌐p-Dun├ínt├║l,107,Hungary,Hungary,,,,,,
10110,K├╢z├⌐p-Magyarorsz├íg,,K├╢z├⌐p-Magyar.,107,Hungary,Hungary,,,,,,
10106,Nyugat-Dun├ínt├║l,,Nyugat-Dun├ínt├║l,107,Hungary,Hungary,,,,,,
681,Iceland,,Iceland,136,Iceland,Iceland,,,,,,
2282,Ilemi triangle,,Ilemi triangle,21,Ilemi triangle,Ilemi triangle,,,,,,
1153,Andaman and Nicobar,,Andaman,101,India,India,,,,,,
1150,Andhra Pradesh,,Andhra Pradesh,101,India,India,,,,,,
2050,Arunachal Pradesh,,Arunachal P.,101,India,India,,,,,,
499,Assam,,Assam,101,India,India,,,,,,
52,Bihar,,Bihar,101,India,India,,,,,,
2085,Chhattisgarh,,Chhattisgarh,101,India,India,,,,,,
392,Dadra and Nagar Haveli,,Dadra,101,India,India,,,,,,
258,Daman and Diu,,Daman and Diu,101,India,India,,,,,,
1155,Delhi,,Delhi,101,India,India,,,,,,
1144,Goa,,Goa,101,India,India,,,,,,
1156,Gujarat,,Gujarat,101,India,India,,,,,,
1158,Haryana,,Haryana,101,India,India,,,,,,
95,Himachal Pradesh,,Himachal Pradesh,101,India,India,,,,,,
2095,Jharkhand,,Jharkhand,101,India,India,,,,,,
937,Karnataka,,Karnataka,101,India,India,,,,,,
944,Kerala,,Kerala,101,India,India,,,,,,
2126,Madhya Pradesh,,Madhya Pradesh,101,India,India,,,,,,
1147,Maharashtra,,Maharashtra,101,India,India,,,,,,
1154,Manipur,,Manipur,101,India,India,,,,,,
1157,Meghalaya,,Meghalaya,101,India,India,,,,,,
1159,Mizoram,,Mizoram,101,India,India,,,,,,
1160,Nagaland,,Nagaland,101,India,India,,,,,,
1036,Orissa,,Orissa,101,India,India,,,,,,
1039,Punjab,,Punjab,101,India,India,,,,,,
1163,Rajasthan,,Rajasthan,101,India,India,,,,,,
1167,Sikkim,,Sikkim,101,India,India,,,,,,
1168,Tamil Nadu,,Tamil Nadu,101,India,India,,,,,,
1038,Tripura,,Tripura,101,India,India,,,,,,
2157,Uttar Pradesh,,Uttar Pradesh,101,India,India,,,,,,
2112,Uttarakhand,,Uttarakhand,101,India,India,,,,,,
1164,West Bengal,,West Bengal,101,India,India,,,,,,
1169,Bali,,Bali,183,Indonesia,Indonesia,,,,,,
628,Bangka Belitung,,Bangka Belitung,183,Indonesia,Indonesia,,,,,,
1547,Banten,,Banten,183,Indonesia,Indonesia,,,,,,
501,Bengkulu,,Bengkulu,183,Indonesia,Indonesia,,,,,,
1171,Daerah Istimewa Yogyakarta,,Daerah I.Y.,183,Indonesia,Indonesia,,,,,,
181,Dki Jakarta,,Dki Jakarta,183,Indonesia,Indonesia,,,,,,
176,Gorontalo,,Gorontalo,183,Indonesia,Indonesia,,,,,,
1173,Jambi,,Jambi,183,Indonesia,Indonesia,,,,,,
2380,Jawa Barat,,Jawa Barat,183,Indonesia,Indonesia,,,,,,
1174,Jawa Tengah,,Jawa Tengah,183,Indonesia,Indonesia,,,,,,
1175,Jawa Timur,,Jawa Timur,183,Indonesia,Indonesia,,,,,,
1170,Kalimantan Barat,,Kalimantan Barat,183,Indonesia,Indonesia,,,,,,
98,Kalimantan Selatan,,Kalimantan S.,183,Indonesia,Indonesia,,,,,,
115,Kalimantan Tengah,,Kalimantan T.,183,Indonesia,Indonesia,,,,,,
1161,Kalimantan Timur,,Kalimantan Timur,183,Indonesia,Indonesia,,,,,,
2384,Kepulauan-riau,,Kepulauan-riau,183,Indonesia,Indonesia,,,,,,
1176,Lampung,,Lampung,183,Indonesia,Indonesia,,,,,,
2144,Maluku,,Maluku,183,Indonesia,Indonesia,,,,,,
635,Maluku Utara,,Maluku Utara,183,Indonesia,Indonesia,,,,,,
1165,Nangroe Aceh Darussalam,,Nangroe A.D.,183,Indonesia,Indonesia,,,,,,
1178,Nusatenggara Barat,,Nusatenggara B.,183,Indonesia,Indonesia,,,,,,
1179,Nusatenggara Timur,,Nusatenggara T.,183,Indonesia,Indonesia,,,,,,
2385,Papua,,Papua,183,Indonesia,Indonesia,,,,,,
2179,Papua Barat,,Papua Barat,183,Indonesia,Indonesia,,,,,,
2386,Riau,,Riau,183,Indonesia,Indonesia,,,,,,
2151,Sulawesi Barat,,Sulawesi Barat,183,Indonesia,Indonesia,,,,,,
2158,Sulawesi Selatan,,Sulawesi Selatan,183,Indonesia,Indonesia,,,,,,
443,Sulawesi Tenggara,,Sulawesi T.,183,Indonesia,Indonesia,,,,,,
442,Sulawesi Tengah,,Sulawesi Tengah,183,Indonesia,Indonesia,,,,,,
595,Sulawesi Utara,,Sulawesi Utara,183,Indonesia,Indonesia,,,,,,
444,Sumatera Barat,,Sumatera Barat,183,Indonesia,Indonesia,,,,,,
2162,Sumatera Selatan,,Sumatera Selatan,183,Indonesia,Indonesia,,,,,,
446,Sumatera Utara,,Sumatera Utara,183,Indonesia,Indonesia,,,,,,
2206,Ardebil,,Ardebil,128,Iran (Islamic Republic of),Iran,,,,,,
448,Bushehr,,Bushehr,128,Iran (Islamic Republic of),Iran,,,,,,
1180,Chaharmahal-o bakhtiyar,,Chaharmahal-o B.,128,Iran (Islamic Republic of),Iran,,,,,,
1177,East Azarbayejan,,East Azarbayejan,128,Iran (Islamic Republic of),Iran,,,,,,
454,Esfahan,,Esfahan,128,Iran (Islamic Republic of),Iran,,,,,,
459,Fars,,Fars,128,Iran (Islamic Republic of),Iran,,,,,,
2238,Ghazvin,,Ghazvin,128,Iran (Islamic Republic of),Iran,,,,,,
2241,Ghom,,Ghom,128,Iran (Islamic Republic of),Iran,,,,,,
1181,Gilan,,Gilan,128,Iran (Islamic Republic of),Iran,,,,,,
2235,Golestan,,Golestan,128,Iran (Islamic Republic of),Iran,,,,,,
1166,Hamedan,,Hamedan,128,Iran (Islamic Republic of),Iran,,,,,,
460,Hormozgan,,Hormozgan,128,Iran (Islamic Republic of),Iran,,,,,,
462,Ilam,,Ilam,128,Iran (Islamic Republic of),Iran,,,,,,
463,Kerman,,Kerman,128,Iran (Islamic Republic of),Iran,,,,,,
447,Kermanshah,,Kermanshah,128,Iran (Islamic Republic of),Iran,,,,,,
1182,Khorasan,,Khorasan,128,Iran (Islamic Republic of),Iran,,,,,,
466,Khuzestan,,Khuzestan,128,Iran (Islamic Republic of),Iran,,,,,,
370,Kohgiluyeh va boyerahma,,Kohgiluyeh,128,Iran (Islamic Republic of),Iran,,,,,,
467,Kordestan,,Kordestan,128,Iran (Islamic Republic of),Iran,,,,,,
496,Lorestan,,Lorestan,128,Iran (Islamic Republic of),Iran,,,,,,
1185,Markazi,,Markazi,128,Iran (Islamic Republic of),Iran,,,,,,
1187,Mazandaran,,Mazandaran,128,Iran (Islamic Republic of),Iran,,,,,,
502,Semnan,,Semnan,128,Iran (Islamic Republic of),Iran,,,,,,
1186,Sistan-o baluchestan,,Sistan B.,128,Iran (Islamic Republic of),Iran,,,,,,
1188,Tehran,,Tehran,128,Iran (Islamic Republic of),Iran,,,,,,
1189,West Azarbayejan,,West Azarbayejan,128,Iran (Islamic Republic of),Iran,,,,,,
1193,Yazd,,Yazd,128,Iran (Islamic Republic of),Iran,,,,,,
19,Zanjan,,Zanjan,128,Iran (Islamic Republic of),Iran,,,,,,
1194,Anbar,,Anbar,78,Iraq,Iraq,,,,,,
1203,Babil,,Babil,78,Iraq,Iraq,,,,,,
1208,Baghdad,,Baghdad,78,Iraq,Iraq,,,,,,
1195,Basrah,,Basrah,78,Iraq,Iraq,,,,,,
1200,Dahuk,,Dahuk,78,Iraq,Iraq,,,,,,
1190,Diyala,,Diyala,78,Iraq,Iraq,,,,,,
1192,Erbil,,Erbil,78,Iraq,Iraq,,,,,,
1212,Kerbala,,Kerbala,78,Iraq,Iraq,,,,,,
1196,Kirkuk,,Kirkuk,78,Iraq,Iraq,,,,,,
1216,Missan,,Missan,78,Iraq,Iraq,,,,,,
1199,Muthanna,,Muthanna,78,Iraq,Iraq,,,,,,
1201,Najaf,,Najaf,78,Iraq,Iraq,,,,,,
1183,Ninewa,,Ninewa,78,Iraq,Iraq,,,,,,
1197,Qadissiya,,Qadissiya,78,Iraq,Iraq,,,,,,
1198,Salah al-Din,,Salah al-Din,78,Iraq,Iraq,,,,,,
1205,Sulaymaniyah,,Sulaymaniyah,78,Iraq,Iraq,,,,,,
1210,Thi-Qar,,Thi-Qar,78,Iraq,Iraq,,,,,,
1206,Wassit,,Wassit,78,Iraq,Iraq,,,,,,
678,Ireland,,Ireland,167,Ireland,Ireland,,,,,,
351,Isle of Man,,Isle of Man,36,Isle of Man,Isle of Man,,,,,,
638,Israel,,Israel,58,Israel,Israel,,,,,,
1207,Abruzzi,,Abruzzi,172,Italy,Italy,,,,,,
383,Basilicata,,Basilicata,172,Italy,Italy,,,,,,
1202,Calabria,,Calabria,172,Italy,Italy,,,,,,
1204,Campania,,Campania,172,Italy,Italy,,,,,,
1211,Emilia-romagna,,Emilia-romagna,172,Italy,Italy,,,,,,
1172,Friuli-venezia Giulia,,Friuli,172,Italy,Italy,,,,,,
1214,Lazio,,Lazio,172,Italy,Italy,,,,,,
1215,Liguria,,Liguria,172,Italy,Italy,,,,,,
96,Lombardia,,Lombardia,172,Italy,Italy,,,,,,
359,Marche,,Marche,172,Italy,Italy,,,,,,
1217,Molise,,Molise,172,Italy,Italy,,,,,,
1218,Piemonte,,Piemonte,172,Italy,Italy,,,,,,
99,Puglia,,Puglia,172,Italy,Italy,,,,,,
108,Sardegna,,Sardegna,172,Italy,Italy,,,,,,
67,Sicilia,,Sicilia,172,Italy,Italy,,,,,,
505,Toscana,,Toscana,172,Italy,Italy,,,,,,
69,Trentino-alto Adige,,Trentino,172,Italy,Italy,,,,,,
85,Umbria,,Umbria,172,Italy,Italy,,,,,,
1220,Valle D'aosta,,Valle D'aosta,172,Italy,Italy,,,,,,
1222,Veneto,,Veneto,172,Italy,Italy,,,,,,
683,Jamaica,,Jamaica,159,Jamaica,Jamaica,,,,,,
411,Administrative unit not available,,Unit unavailable,186,Jammu and Kashmir,Jammu-Kashmir,,,,,,
2194,Administrative unit not available,,Unit unavailable,186,Jammu and Kashmir,Jammu-Kashmir,,,,,,
2237,Administrative unit not available,,Unit unavailable,186,Jammu and Kashmir,Jammu-Kashmir,,,,,,
2239,Administrative unit not available,,Unit unavailable,186,Jammu and Kashmir,Jammu-Kashmir,,,,,,
2247,Administrative unit not available,,Unit unavailable,186,Jammu and Kashmir,Jammu-Kashmir,,,,,,
2248,Administrative unit not available,,Unit unavailable,186,Jammu and Kashmir,Jammu-Kashmir,,,,,,
2249,Administrative unit not available,,Unit unavailable,186,Jammu and Kashmir,Jammu-Kashmir,,,,,,
2251,Administrative unit not available,,Unit unavailable,186,Jammu and Kashmir,Jammu-Kashmir,,,,,,
2253,Administrative unit not available,,Unit unavailable,186,Jammu and Kashmir,Jammu-Kashmir,,,,,,
2255,Administrative unit not available,,Unit unavailable,186,Jammu and Kashmir,Jammu-Kashmir,,,,,,
2256,Administrative unit not available,,Unit unavailable,186,Jammu and Kashmir,Jammu-Kashmir,,,,,,
242,Administrative unit not available,,Unit unavailable,186,Jammu and Kashmir,Jammu-Kashmir,,,,,,
1223,Aiti,,Aiti,214,Japan,Japan,,,,,,
198,Akita,,Akita,214,Japan,Japan,,,,,,
1219,Aomori,,Aomori,214,Japan,Japan,,,,,,
1224,Ehime,,Ehime,214,Japan,Japan,,,,,,
109,Gifu,,Gifu,214,Japan,Japan,,,,,,
110,Gunma,,Gunma,214,Japan,Japan,,,,,,
111,Hirosima,,Hirosima,214,Japan,Japan,,,,,,
144,Hokkaidoo,,Hokkaidoo,214,Japan,Japan,,,,,,
97,Hukui,,Hukui,214,Japan,Japan,,,,,,
29,Hukuoka,,Hukuoka,214,Japan,Japan,,,,,,
12,Hukusima,,Hukusima,214,Japan,Japan,,,,,,
128,Hyoogo,,Hyoogo,214,Japan,Japan,,,,,,
1226,Ibaraki,,Ibaraki,214,Japan,Japan,,,,,,
506,Isikawa,,Isikawa,214,Japan,Japan,,,,,,
1225,Iwate,,Iwate,214,Japan,Japan,,,,,,
1227,Kagawa,,Kagawa,214,Japan,Japan,,,,,,
1229,Kagosima,,Kagosima,214,Japan,Japan,,,,,,
1231,Kanagawa,,Kanagawa,214,Japan,Japan,,,,,,
1230,Kooti,,Kooti,214,Japan,Japan,,,,,,
143,Kumamoto,,Kumamoto,214,Japan,Japan,,,,,,
136,Kyooto,,Kyooto,214,Japan,Japan,,,,,,
196,Mie,,Mie,214,Japan,Japan,,,,,,
146,Miyagi,,Miyagi,214,Japan,Japan,,,,,,
147,Miyazaki,,Miyazaki,214,Japan,Japan,,,,,,
401,Nagano,,Nagano,214,Japan,Japan,,,,,,
149,Nagasaki,,Nagasaki,214,Japan,Japan,,,,,,
1232,Nara,,Nara,214,Japan,Japan,,,,,,
1233,Niigata,,Niigata,214,Japan,Japan,,,,,,
150,Okayama,,Okayama,214,Japan,Japan,,,,,,
140,Okinawa,,Okinawa,214,Japan,Japan,,,,,,
1234,Ooita,,Ooita,214,Japan,Japan,,,,,,
1236,Oosaka,,Oosaka,214,Japan,Japan,,,,,,
507,Saga,,Saga,214,Japan,Japan,,,,,,
1237,Saitama,,Saitama,214,Japan,Japan,,,,,,
1241,Siga,,Siga,214,Japan,Japan,,,,,,
504,Simane,,Simane,214,Japan,Japan,,,,,,
508,Sizuoka,,Sizuoka,214,Japan,Japan,,,,,,
1129,Tiba,,Tiba,214,Japan,Japan,,,,,,
325,Tokusima,,Tokusima,214,Japan,Japan,,,,,,
1244,Tookyoo,,Tookyoo,214,Japan,Japan,,,,,,
1243,Totigi,,Totigi,214,Japan,Japan,,,,,,
1246,Tottori,,Tottori,214,Japan,Japan,,,,,,
1247,Toyama,,Toyama,214,Japan,Japan,,,,,,
1151,Wakayama,,Wakayama,214,Japan,Japan,,,,,,
1248,Yamagata,,Yamagata,214,Japan,Japan,,,,,,
1249,Yamaguti,,Yamaguti,214,Japan,Japan,,,,,,
1250,Yamanasi,,Yamanasi,214,Japan,Japan,,,,,,
393,Ajloon,,Ajloon,97,Jordan,Jordan,,,,,,
1255,Amman,,Amman,97,Jordan,Jordan,,,,,,
1253,Aqaba,,Aqaba,97,Jordan,Jordan,,,,,,
1251,Balqa,,Balqa,97,Jordan,Jordan,,,,,,
1260,Irbid,,Irbid,97,Jordan,Jordan,,,,,,
412,Jarash,,Jarash,97,Jordan,Jordan,,,,,,
1252,Karak,,Karak,97,Jordan,Jordan,,,,,,
1239,Ma'an,,Ma'an,97,Jordan,Jordan,,,,,,
1264,Madaba,,Madaba,97,Jordan,Jordan,,,,,,
1257,Mafraq,,Mafraq,97,Jordan,Jordan,,,,,,
1259,Tafiela,,Tafiela,97,Jordan,Jordan,,,,,,
1258,Zarqa,,Zarqa,97,Jordan,Jordan,,,,,,
1265,Akmolinskaya,,Akmolinskaya,188,Kazakhstan,Kazakhstan,,,,,,
1266,Aktyubinskaya,,Aktyubinskaya,188,Kazakhstan,Kazakhstan,,,,,,
1262,Almatinskaya,,Almatinskaya,188,Kazakhstan,Kazakhstan,,,,,,
241,Almaty City area,,Almaty City area,188,Kazakhstan,Kazakhstan,,,,,,
486,Atyrauskaya,,Atyrauskaya,188,Kazakhstan,Kazakhstan,,,,,,
488,Jambylslkaya,,Jambylslkaya,188,Kazakhstan,Kazakhstan,,,,,,
1102,Karagandinskaya,,Karagandinskaya,188,Kazakhstan,Kazakhstan,,,,,,
1242,Kustanayskaya,,Kustanayskaya,188,Kazakhstan,Kazakhstan,,,,,,
1268,Kyzylordinskaya,,Kyzylordinskaya,188,Kazakhstan,Kazakhstan,,,,,,
1271,Mangistauskaya,,Mangistauskaya,188,Kazakhstan,Kazakhstan,,,,,,
1240,Pavlodarskaya,,Pavlodarskaya,188,Kazakhstan,Kazakhstan,,,,,,
1245,Severo-kazachstanskaya,,Severo,188,Kazakhstan,Kazakhstan,,,,,,
603,Vostochno-kazachstanskaya,,Vostochno,188,Kazakhstan,Kazakhstan,,,,,,
602,Yujno-kazachstanskaya,,Yujno K.,188,Kazakhstan,Kazakhstan,,,,,,
604,Zapadno-kazachstanskaya,,Zapadno K.,188,Kazakhstan,Kazakhstan,,,,,,
2422,Baringo,,Baringo,163,Kenya,Kenya,,,,,,
2423,Bomet,,Bomet,163,Kenya,Kenya,,,,,,
2431,Bungoma,,Bungoma,163,Kenya,Kenya,,,,,,
2432,Busia,,Busia,163,Kenya,Kenya,,,,,,
2415,Embu,,Embu,163,Kenya,Kenya,,,,,,
2418,Garissa,,Garissa,163,Kenya,Kenya,,,,,,
1679,Homa Bay,,Homa Bay,163,Kenya,Kenya,,,,,,
1695,Isiolo,,Isiolo,163,Kenya,Kenya,,,,,,
2424,Kajiado,,Kajiado,163,Kenya,Kenya,,,,,,
197,Kakamega,,Kakamega,163,Kenya,Kenya,,,,,,
41,Keiyo-Marakwet,,Keiyo-Marakwet,163,Kenya,Kenya,,,,,,
2425,Kericho,,Kericho,163,Kenya,Kenya,,,,,,
2436,Kiambu,,Kiambu,163,Kenya,Kenya,,,,,,
2440,Kilifi,,Kilifi,163,Kenya,Kenya,,,,,,
2428,Kirinyaga,,Kirinyaga,163,Kenya,Kenya,,,,,,
1676,Kisii,,Kisii,163,Kenya,Kenya,,,,,,
1681,Kisumu,,Kisumu,163,Kenya,Kenya,,,,,,
1736,Kitui,,Kitui,163,Kenya,Kenya,,,,,,
2441,Kwale,,Kwale,163,Kenya,Kenya,,,,,,
2426,Laikipia,,Laikipia,163,Kenya,Kenya,,,,,,
234,Lamu,,Lamu,163,Kenya,Kenya,,,,,,
1084,Machakos,,Machakos,163,Kenya,Kenya,,,,,,
1101,Makueni,,Makueni,163,Kenya,Kenya,,,,,,
2442,Malindi,,Malindi,163,Kenya,Kenya,,,,,,
2419,Mandera,,Mandera,163,Kenya,Kenya,,,,,,
1674,Marsabit,,Marsabit,163,Kenya,Kenya,,,,,,
2416,Meru,,Meru,163,Kenya,Kenya,,,,,,
2421,Migori,,Migori,163,Kenya,Kenya,,,,,,
134,Mombasa,,Mombasa,163,Kenya,Kenya,,,,,,
2437,Muranga,,Muranga,163,Kenya,Kenya,,,,,,
330,Nairobi,,Nairobi,163,Kenya,Kenya,,,,,,
5,Nakuru,,Nakuru,163,Kenya,Kenya,,,,,,
2443,Nandi,,Nandi,163,Kenya,Kenya,,,,,,
1742,Narok,,Narok,163,Kenya,Kenya,,,,,,
247,Nyamira,,Nyamira,163,Kenya,Kenya,,,,,,
2435,Nyandarua,,Nyandarua,163,Kenya,Kenya,,,,,,
2439,Nyeri,,Nyeri,163,Kenya,Kenya,,,,,,
1823,Samburu,,Samburu,163,Kenya,Kenya,,,,,,
38,Siaya,,Siaya,163,Kenya,Kenya,,,,,,
2438,Taita Taveta,,Taita Taveta,163,Kenya,Kenya,,,,,,
1683,Tana River,,Tana River,163,Kenya,Kenya,,,,,,
2417,Tharaka,,Tharaka,163,Kenya,Kenya,,,,,,
2427,Trans Nzoia,,Trans Nzoia,163,Kenya,Kenya,,,,,,
629,Turkana,,Turkana,163,Kenya,Kenya,,,,,,
2429,Uasin Gishu,,Uasin Gishu,163,Kenya,Kenya,,,,,,
2434,Administrative unit not available,,Unit unavailable,163,Kenya,Kenya,,,,,,
2433,Administrative unit not available,,Unit unavailable,163,Kenya,Kenya,,,,,,
235,Vihiga,,Vihiga,163,Kenya,Kenya,,,,,,
2420,Wajir,,Wajir,163,Kenya,Kenya,,,,,,
2430,West Pokot,,West Pokot,163,Kenya,Kenya,,,,,,
349,Kingman Reef,,Kingman Reef,46,Kingman Reef,Kingman Reef,,,,,,
184,Kiribati,,Kiribati,47,Kiribati,Kiribati,,,,,,
83,Kuril islands,,Kuril islands,215,Kuril islands,Kuril islands,,,,,,
84,Kuwait,,Kuwait,48,Kuwait,Kuwait,,,,,,
600,Batken,,Batken,13,Kyrgyzstan,Kyrgyzstan,,,,,,
292,Bishkek,,Bishkek,13,Kyrgyzstan,Kyrgyzstan,,,,,,
2392,Chuy,,Chuy,13,Kyrgyzstan,Kyrgyzstan,,,,,,
410,Jalal-Abad,,Jalal-Abad,13,Kyrgyzstan,Kyrgyzstan,,,,,,
609,Naryn,,Naryn,13,Kyrgyzstan,Kyrgyzstan,,,,,,
611,Osh,,Osh,13,Kyrgyzstan,Kyrgyzstan,,,,,,
353,Talas,,Talas,13,Kyrgyzstan,Kyrgyzstan,,,,,,
612,Ysyk-Kol,,Ysyk-Kol,13,Kyrgyzstan,Kyrgyzstan,,,,,,
545,Attapu,,Attapu,41,Lao People's Democratic Republic,Laos,,,,,,
1274,Bokeo,,Bokeo,41,Lao People's Democratic Republic,Laos,,,,,,
509,Bolikhamxai,,Bolikhamxai,41,Lao People's Democratic Republic,Laos,,,,,,
1263,Champasak,,Champasak,41,Lao People's Democratic Republic,Laos,,,,,,
1267,Houaphan,,Houaphan,41,Lao People's Democratic Republic,Laos,,,,,,
1269,Khammouan,,Khammouan,41,Lao People's Democratic Republic,Laos,,,,,,
1276,Louang-Namtha,,Louang-Namtha,41,Lao People's Democratic Republic,Laos,,,,,,
